2015-06-20,14656.4705325,29327.0045854,19653.5417731,14779.9311237,2712.32725212,3128.6109589,8339.60821918,16837.0964661,3553.35775444,55020.4727871,753.109650266,15373.5532058,6571.6830257,4196.02350114,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-06-21,13009.9406329,28254.5506914,17169.3764476,14247.9805199,2340.83872422,3128.6109589,8339.60821918,14637.73508,3481.08576733,47957.0640431,764.10097219,13863.1207108,6709.99153708,4400.58441768,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-06-22,8699.62821096,13240.5241822,11156.6282204,11097.0058541,1308.89093485,3128.6109589,8339.60821918,9210.12627918,2998.83356601,28205.3774352,660.970330784,10523.0842739,7376.45366605,4828.02531567,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-06-23,8114.91891065,5950.90793331,13964.4274288,6891.29851177,1000.4674079,3128.6109589,8339.60821918,7874.64453344,2714.08022177,19327.2822732,770.134564011,7633.79663071,3697.89004504,3886.35654203,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-06-24,6362.56633192,12107.8064569,12713.4869902,5913.74557605,918.096222442,3128.6109589,8339.60821918,6590.58575739,3530.3367034,21732.4710123,920.560360189,11754.0960079,2884.39184305,3449.7234019,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-06-25,7898.26359075,10730.4770967,11876.2400834,6529.24671253,1153.10860278,3128.6109589,8339.60821918,5845.64499957,2441.90987205,28387.000927,576.975201898,7735.41802526,3534.28682246,4095.47195607,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-06-26,10929.6290486,15165.4462752,13152.8857792,9611.78937531,1423.93986873,3128.6109589,8339.60821918,7489.5755855,4275.88310933,30616.0243989,461.496505,12393.3791039,4688.77080117,3832.76915902,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-06-27,12701.8801589,29289.2899487,21339.9045269,16168.7930743,2756.79686178,3128.6109589,8339.60821918,14460.1537976,4261.32308137,55054.87246,692.676938575,18846.9550511,5466.48103345,4943.2908337,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-06-28,12321.6678544,26602.1859578,16886.0774567,16247.0254548,2295.07971112,3128.6109589,8339.60821918,14159.2288292,3106.56489439,48565.9168123,687.039194504,12543.8766054,6131.8947944,5499.40598409,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-06-29,9198.29948,13482.8248406,11431.3622275,9779.38221826,1359.1840267,3128.6109589,8339.60821918,8820.94512305,2998.35453927,27061.0947112,584.282453954,8976.64935735,4449.85261417,5207.10053285,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-06-30,9476.25687168,11322.2366388,9991.83690295,4237.3387659,752.187947372,3128.6109589,8339.60821918,7469.52541517,3134.71595107,23907.852575,569.912854363,9808.09262821,5250.96970563,4931.70597186,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-07-01,7913.79760746,12823.4546884,11730.1560558,1836.2685589,764.453780192,3128.6109589,8339.60821918,5166.30890585,3384.69336807,19252.8737471,504.616392958,9960.56546082,2656.55104786,6959.82611886,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-07-02,7503.69062824,13269.3133568,10975.1947737,4019.93553376,1084.26552834,3128.6109589,8339.60821918,4688.23272476,2836.23358288,20357.4154807,617.378712367,7662.37519811,4515.11306543,5029.61585469,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-07-03,9303.34530709,12754.491116,14282.9857604,7272.79333432,1261.2806493,3128.6109589,8339.60821918,7562.91641045,4093.35085177,22384.9440085,845.663640731,10236.6745929,4750.24415786,5993.50942132,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-07-04,13955.0185663,28914.7545219,21284.6772419,14298.989132,2565.57230377,3128.6109589,8339.60821918,14535.2163792,4386.5158787,58076.5837008,726.615943484,17365.5449666,5272.25843034,6015.95640138,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-07-05,14928.0377467,22572.4260688,17380.2836756,16007.3002649,2015.22725754,3128.6109589,8339.60821918,14331.5260683,3427.63167119,61235.1596992,720.201478893,14403.8762072,7734.44885369,5186.96306492,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-07-06,12413.1638192,13296.0497635,12190.3300379,7834.12133904,1294.4010598,3128.6109589,8339.60821918,7616.83569632,3283.08314249,26449.5802062,540.758150542,10781.6777416,5433.38186401,6101.56292335,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-07-07,8508.62867726,13288.9638243,12672.5828346,6289.93022092,1027.37339865,3128.6109589,8339.60821918,7062.40503107,3205.10193162,20718.5431549,421.436884882,9566.8384498,4916.26671853,4429.5711845,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-07-08,6065.78253355,10408.6374263,12880.5294367,5809.53978704,1005.11624313,3128.6109589,8339.60821918,5278.2748774,3455.46847257,18945.8482917,375.713594043,7295.56828326,4174.62865258,5023.2825525,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-07-09,7235.36875953,8059.65873926,13193.2032073,4632.40354537,1005.42938565,3128.6109589,8339.60821918,4692.17335392,2817.50044729,21621.1755943,494.602017521,7780.50285998,4507.90550811,5124.22706973,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-07-10,9039.22816941,14330.823826,14366.4323758,7969.8773495,1315.0327339,3128.6109589,8339.60821918,8017.46508176,3159.79963475,27881.0141778,808.970903531,12037.4306823,4771.10422846,3259.36513454,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-07-11,15228.4653022,26397.2659325,22518.5373193,13658.218146,2844.77615324,3128.6109589,8339.60821918,16282.6643148,4274.46234249,39684.2204506,1148.83400381,21122.5120572,6125.75526266,5245.67701127,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-07-12,13679.9927895,23597.3902982,19109.2463681,14601.54632,2152.73410569,3128.6109589,8339.60821918,15761.067698,2948.26946771,54079.826831,633.740307569,19442.593072,6181.14462709,4065.51322306,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-07-13,8933.93036201,13094.9764487,13623.9799391,8384.96439365,1258.62754143,3128.6109589,8339.60821918,9478.19183333,3506.63162039,33292.5398001,483.665971265,11057.594442,3859.34186049,5137.55091727,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-07-14,7879.96083705,9629.13861344,12649.1101662,6574.40265042,1059.40695634,3128.6109589,8339.60821918,7135.7094355,2793.43049402,38401.4555509,605.175149716,7258.2953882,3726.80669121,3514.90259751,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-07-15,6776.05494762,9887.38006931,12246.939256,4335.96949358,935.740232179,3128.6109589,8339.60821918,7348.48730013,3753.25738176,62192.5655535,598.655538818,8192.51117467,4431.74660901,5415.72384943,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-07-16,8838.39303831,10304.0697746,10919.9674887,3276.23381761,1001.23992171,3128.6109589,8339.60821918,5814.54998438,3084.47741594,36005.7158227,333.38278247,9711.7643117,4245.54514582,6466.33415495,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-07-17,12670.3454175,14291.9132319,13626.2415663,7030.55318716,1308.02169205,3128.6109589,8339.60821918,7567.51566534,4438.59476019,42321.6300138,467.202219871,13567.0768507,3478.98177654,6437.44732059,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-07-18,14498.8273149,38612.0100242,23958.7415548,18487.0404629,3199.89700587,3128.6109589,8339.60821918,20357.6146818,4087.37225323,59732.1772203,840.817757864,24591.3539818,6651.5572396,6250.90310237,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-07-19,14382.8607853,28023.6404608,21372.2297,26285.6866191,4101.60755371,3128.6109589,8339.60821918,20718.6113687,3746.27824887,58081.4491821,1017.8157701,20425.9248637,9199.96004705,5731.06622322,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-07-20,15182.1299678,22431.7572012,12628.9132082,18243.0107833,2409.14800055,3128.6109589,8339.60821918,21957.1147799,4448.33744658,67975.858455,1003.61827657,12596.989989,6024.15191431,5556.74293347,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-07-21,12137.460657,12348.4724605,11544.2751398,8354.60563972,1012.67337334,3128.6109589,8339.60821918,10769.8089873,3569.01599679,37459.2436777,624.407113335,8958.11602775,5082.99491104,5476.09809565,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-07-22,11333.581507,11054.4188327,12775.4645483,5779.79866524,888.067737487,3128.6109589,8339.60821918,8760.90763561,3069.4568478,33086.6792593,434.46344844,9650.49458049,4732.69755849,5375.63456916,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-07-23,10781.5993447,13136.4934925,11445.2897066,5617.7371788,1084.60250872,3128.6109589,8339.60821918,6560.10338529,2934.99092378,32526.5170115,404.739278271,10907.5133829,4280.34831629,4341.72944,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-07-24,12284.476605,18074.3168958,13697.6095054,7527.62813661,1332.12621883,3128.6109589,8339.60821918,10823.0089681,3809.80099934,40860.253494,859.127666971,11970.6039161,5793.31086571,5556.37469078,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-07-25,13987.7628416,34499.3014519,20395.435085,15833.3729915,2497.7076539,3128.6109589,8339.60821918,21646.8740377,5106.4958652,45495.3432814,689.970791435,21598.2053559,7726.26873802,4712.66266644,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-07-26,15181.334763,22953.753411,18196.4608367,15484.1454949,2103.12497478,3128.6109589,8339.60821918,18419.6853145,3594.72092949,55703.2298622,756.856663937,14487.2289764,6060.59010744,4230.11894208,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-07-27,12261.1509258,16973.5945211,15956.8640081,8575.58745095,1331.7610194,3128.6109589,8339.60821918,10356.9110237,3347.55570292,29048.6827266,610.233667982,11092.7003888,5244.63404753,5340.57788381,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-07-28,10299.7866976,12095.782142,10277.8561182,6805.7814076,1026.47359572,3128.6109589,8339.60821918,7466.29971574,3067.94864417,21645.3896139,346.542231206,9096.9909899,5391.47576457,3715.15649981,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-07-29,12499.6805377,15269.8782202,10920.8961969,7018.42902426,1058.50151146,3128.6109589,8339.60821918,7522.09266075,3376.90814817,32104.8082186,465.416931827,10598.9904688,4584.50580813,6480.64698153,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-07-30,9208.86524841,15487.9431432,11295.6028284,7102.99251177,963.915241369,3128.6109589,8339.60821918,7722.07267693,3338.01611833,27307.5775003,843.107615224,8837.15336618,5936.4000415,5222.09874334,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-07-31,13096.3498846,26083.5801365,15511.8984592,9906.94132785,1300.50549842,3128.6109589,8339.60821918,10482.0962528,4206.47022824,45802.3081709,902.377788231,14119.0086248,5450.31074025,5155.82902074,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-08-01,14598.4821982,31234.3850411,19623.7837828,15026.3312636,3071.97103455,3128.6109589,8339.60821918,19925.9798779,5489.81228209,59424.8904926,906.078717045,28129.218069,8626.53416513,6394.6224505,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-08-02,12837.0402085,24052.209136,17269.4873785,14986.7520058,2585.70156117,3128.6109589,8339.60821918,16446.9380876,3746.67463507,53484.5051448,679.711638492,18451.5545901,6887.66964997,5451.59104987,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-08-03,12922.4820481,16516.3492352,12209.9328621,9606.02056518,1826.63110071,3128.6109589,8339.60821918,12987.3802888,3129.72548058,41529.0370988,651.47668414,13651.8884055,6239.72128797,5288.22782466,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-08-04,12276.4621251,17569.9110239,11691.7237122,8813.07087176,1648.8495012,3128.6109589,8339.60821918,11367.7950547,3298.40430526,40289.3024448,570.393368539,11575.4310075,5693.75424911,4394.7244473,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-08-05,8566.6232651,23261.8511521,12756.0751191,7442.32489857,1305.63751741,3128.6109589,8339.60821918,11635.94687,2754.11803759,35682.5939484,754.454286793,11181.5320258,6568.55564172,5585.53862818,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-08-06,12821.473067,26585.8051627,14626.8052268,8088.64739912,1381.27873228,3128.6109589,8339.60821918,10615.8643019,3374.51920806,41059.2474758,799.587006841,21688.9352258,7167.84672631,4997.0120429,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-08-07,11165.4956491,25416.5415056,16098.4227843,9130.02109106,1331.67629654,3128.6109589,8339.60821918,14349.8635746,4452.79646074,47985.5260951,859.990815412,17289.5054025,7162.79287371,3711.05094946,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-08-08,13329.8541172,33089.3469731,20717.6523797,16074.3138591,2728.7846352,3128.6109589,8339.60821918,22688.1660599,4181.64602334,52056.154497,650.442513301,24222.6774358,9007.80497803,4249.99853773,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
2015-08-09,14105.2136778,29906.448685,15354.5109553,16347.6521305,2981.06675305,3128.6109589,8339.60821918,18883.8128789,3015.41371646,52093.5174397,915.766234955,15958.761789,8385.74488283,5530.32181209,652.416438356,77.7095890411,1140.58082192,1674.66849315,91.1397260274,91.2575342466,151.136986301,62.0657534247,8.49589041096,3757.68767123,1.11780821918,162.619178082,83.3616438356,22.3205479452
